accn,name,hccf_feed,hccf_large,hccf_small,hccf_mab,hccf_spf1,hccf_spf2,pavin_feed,pavin_large,pavin_small,desc_lower_2,Biophorum DTR,Biophorum high-risk,Levy 2014 - Association,Zhang 2016 - Pro A,Levy 2016 - Coelution,Molden 2021 - 29 DS,Falkenberg 2019 - 6 DS,Kreimer 2017 - 1 DS,Aboulaich 2014 - Association
XP_027256703.1,peptidyl-prolyl cis-trans isomerase C isoform X2 [Cricetulus griseus],2.832345337608781,0.2103338124716627,0.0863397608253459,0.0,1.619556063381189,195.65800947513503,0.0,0.2922137658448114,0.0,peptidyl prolyl cis trans isomerase c isoform x2,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027256943.1,ribonuclease T2 isoform X1 [Cricetulus griseus],39.89356790976499,22.785281406225938,5.318958363295863,29.68240882296288,213.0210103140782,114.41593472233788,0.3103953408728603,21.24974709488955,3.96998805594928,ribonuclease t2 isoform x1,,,,,ribonuclease t2,,,,
XP_027258725.1,40S ribosomal protein S12 isoform X2 [Cricetulus griseus],5.540356367725583,24.456075492338712,14.146139640320714,0.111966870506253,3.4269723536520504,15.74039288808685,0.0310929051114533,18.752400792367563,4.212804639037827,40s ribosomal protein s12 isoform x2,,,,,,40s ribosomal protein s12,,,
XP_027259352.1,deubiquitinase OTUD6B isoform X6 [Cricetulus griseus],0.4672271038471802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deubiquitinase otud6b isoform x6,,,,,,ubiquitin,,ubiquitin,
XP_027259772.1,galectin-1 [Cricetulus griseus],83.01841136098086,122.21866951818932,47.54956186545675,4.9826608759990005,197.78794543137985,1082.7515150552958,1.939801626936436,70.43449038692276,29.48891000889119,galectin 1,galectin 1,,,,,galectin 1,,,
XP_027259923.1,alpha-N-acetylgalactosaminidase [Cricetulus griseus],11.938156777422552,35.61948664914752,25.87527237269313,13.301751819491386,74.86169710735061,9.027890449686923,0.1482089571823759,23.608711154566745,4.13351395116072,alpha n acetylgalactosaminidase,,,,,alpha n acetylgalactosaminidase,,,,
XP_027259953.1,plectin isoform X6 [Cricetulus griseus],280.0347204319815,2107.226281677207,2569.024376569669,108.43695257088577,115.08844582631151,35.808859495926136,8.173138524940967,448.7622143576046,71.25161673271137,plectin isoform x6,,,,,,,plectin,,
XP_027260201.1,serine protease HTRA1 isoform X3 [Cricetulus griseus],158.66920563940153,4055.905571715434,1213.9538130556607,23.89349203735475,298.24862568552953,563.050326931017,116.10766766850335,2085.766382374872,574.0907941696403,serine protease htra1 isoform x3,serine protease,serine protease,,serine protease htra1,,serine protease htra1,,,serine protease htra1
XP_027260430.1,fructose-bisphosphate aldolase A isoform X2 [Cricetulus griseus],130.6533074075765,28.57979094729542,22.531516549330888,99.31405872429912,14.37505214297126,15.79947420886159,0.0,5.399544113515319,1.8080310317763957,fructose bisphosphate aldolase a isoform x2,fructose bisphosphate aldolase,,,,,,,,
XP_027260679.1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 isoform X2 [Cricetulus griseus],1.739959555907689,22.39730910834619,0.7921986291629796,0.3417285744653647,58.97155053299512,0.0,0.0,19.124122007777924,0.0,swi/snf related matrix associated actin dependent regulator of chromatin subfamily a member 5 isoform x2,,,actin,,actin,,,,
XP_027260936.1,inter-alpha-trypsin inhibitor heavy chain H5 isoform X2 [Cricetulus griseus],470.4125087818682,110.13181117988164,79.69757031243421,559.9447194866542,117.38895318769936,893.6016390973197,1.024366551231496,60.89278510982049,31.69013460749083,inter alpha trypsin inhibitor heavy chain h5 isoform x2,inter alpha trypsin inhibitor heavy chain h5 isoform x2,,,,inter alpha trypsin inhibitor heavy chain h5,inter alpha trypsin inhibitor heavy chain h5,,,
XP_027261047.1,vimentin [Cricetulus griseus],67.9903812620607,54.81425611277926,54.39874448281949,81.09699994350399,20.544483263871776,43.48607416577564,0.7387033310411232,41.38906289129664,5.286310511705793,vimentin,vimentin,,vimentin,,,,,,vimentin
XP_027261702.1,group XV phospholipase A2 isoform X2 [Cricetulus griseus],13.531393159175428,18.756358364543694,7.131664465150863,6.401193390239815,5.043213418763899,0.0,0.0,9.078619472058252,1.1684508952508197,group xv phospholipase a2 isoform x2,,,,,,lipase,,,
XP_027262121.1,insulin-degrading enzyme isoform X4 [Cricetulus griseus],22.476277311412503,179.29864511686185,74.55568413152905,17.891851359644022,2.086803249070383,0.0,0.5174267890066157,50.9204905965083,4.67909167460816,insulin degrading enzyme isoform x4,,,insulin,,,,,,
XP_027262178.1,lysosomal acid lipase/cholesteryl ester hydrolase [Cricetulus griseus],56.065764715821466,1315.9529158375624,251.50850870523573,3.634137258539032,20.831972296304336,76.28871016083728,6.312559478570683,565.3781422185696,73.68394163336896,lysosomal acid lipase/cholesteryl ester hydrolase,lysosomal acid lipase,lysosomal acid lipase,,,,lipase,,lysosomal acid lipase,
XP_027262348.1,annexin A1 [Cricetulus griseus],174.9312659156173,12.802280340813663,7.095254001562578,21.80485986888758,495.4027785984467,276.6482125901002,0.0,4.087649713006965,0.6901982042125667,annexin a1,,,,,,annexin a1,,,
XP_027262854.1,glutathione S-transferase omega-1 isoform X4 [Cricetulus griseus],21.995965563208195,0.0,0.0,2.891210403885828,46.41235594375374,8.188347808325789,0.0,0.0,0.0,glutathione s transferase omega 1 isoform x4,,glutathione s transferase,,,,glutathione s transferase,,,
XP_027263120.1,phosphoglycerate mutase 1 isoform X2 [Cricetulus griseus],186.50854798370565,67.62249402002355,20.28643356021113,73.89872976337031,282.5319952223716,7030.689945704919,0.0,19.54407595264178,3.64099128822114,phosphoglycerate mutase 1 isoform x2,phosphoglycerate mutase 1,,,,,,,,phosphoglycerate mutase 1
XP_027263463.1,lysosomal Pro-X carboxypeptidase isoform X2 [Cricetulus griseus],94.17169938897491,1.742939217779255,22.246222148360733,48.18473945777104,1.810655408226422,0.0,0.0,1.0752169828561455,0.3536404116369403,lysosomal pro x carboxypeptidase isoform x2,,,,,,carboxypeptidase,,,
XP_027264119.1,neuroblast differentiation-associated protein AHNAK isoform X23 [Cricetulus griseus],180.0274345852968,109.2213855921206,56.23438506847707,3.230061637920502,85.61590523730972,302.847627315327,0.0,34.902771092100984,1.2775850067746892,neuroblast differentiation associated protein ahnak isoform x23,,,,,,,neuroblast differentiation associated protein ahnak isoform x2,,
XP_027264221.1,ubiquitin thioesterase OTUB1 isoform X2 [Cricetulus griseus],0.3393209456019682,47.4506187296947,15.135509750147202,0.0,2.233842681430395,0.0,0.0,15.57815759970781,3.5792063390153896,ubiquitin thioesterase otub1 isoform x2,,,,,,ubiquitin,,ubiquitin,
XP_027264236.1,peptidyl-prolyl cis-trans isomerase FKBP2 isoform X1 [Cricetulus griseus],2.2271102524963293,0.0,0.0,0.0,5.518070714641676,100.18228148390511,0.0,0.0,0.0,peptidyl prolyl cis trans isomerase fkbp2 isoform x1,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027264258.1,"peroxiredoxin-5, mitochondrial [Cricetulus griseus]",1.768553734929836,4.199274266180377,0.5282622571753625,0.0,2.5748435893057544,5.843816546244137,0.0,0.8262270166608414,0.0,peroxiredoxin 5 mitochondrial,,peroxiredoxin,,,,,,,
XP_027264402.1,cofilin-1 [Cricetulus griseus],65.69991010952005,128.226431430242,50.14970021533506,6.508040032860511,33.099123820859624,72.66968645137034,0.4098257393436808,20.00169983267679,8.0593274251027,cofilin 1,cofilin 1,,,,,cofilin 1,,,cofilin 1
XP_027264462.1,copper chaperone for superoxide dismutase [Cricetulus griseus],6.634802349967979,22.673576979367454,8.494836606165347,0.4305954267143686,37.14515259073996,6.819033687306621,0.0,11.18099233910626,6.870580673531944,copper chaperone for superoxide dismutase,,,,,,copper chaperone for superoxide dismutase,,,
XP_027264538.1,glutathione S-transferase P 2 isoform X2 [Cricetulus griseus],27.802815390826957,0.0,0.0,0.0,98.76750336664006,121.84710365220624,0.0,12.840332685326974,0.0,glutathione s transferase p 2 isoform x2,,glutathione s transferase,,glutathione s transferase p,,glutathione s transferase p,,,
XP_027264614.1,src substrate cortactin isoform X1 [Cricetulus griseus],10.060944564700709,0.0,0.464800964111901,0.4759037585409302,7.1381814417386975,14.733088044639963,0.0,0.0,0.0,src substrate cortactin isoform x1,,,actin,,actin,,,,
XP_027264700.1,cathepsin D [Cricetulus griseus],41.96628758696479,22.304378468071278,23.39612578572845,24.781504032197603,58.594143144241045,1505.7460049554031,0.0,17.665170316875393,1.497160847304532,cathepsin d,cathepsin d,cathepsin d,cathepsin d,,cathepsin d,cathepsin d,,,
XP_027264737.1,60S acidic ribosomal protein P2 isoform X1 [Cricetulus griseus],11.759246698732614,15.108186538997296,3.8774870043164102,0.0363311693525866,5.898815024362341,11.133534385751483,0.0,6.048666797379993,0.0865035758256769,60s acidic ribosomal protein p2 isoform x1,,,,,,,,,60s acidic ribosomal protein p2
XP_027264803.1,ribonuclease inhibitor isoform X2 [Cricetulus griseus],21.95666916945161,175.82103390932704,35.86565992451294,2.132062154345027,0.0,55.48529986176815,0.3669221699434854,23.866344179849765,10.04201733357646,ribonuclease inhibitor isoform x2,,,,,,ribonuclease inhibitor,,,
XP_027265003.1,insulin [Cricetulus griseus],0.2890860472365739,13.017122769011715,6.406034381278362,0.1004245868130919,0.0884093766663467,0.0,0.3172690749696466,14.099135756084348,4.339594812705881,insulin,,,insulin,,,,,,
XP_027265076.1,serpin B6 isoform X1 [Cricetulus griseus],2.639189222756079,57.27918337101402,26.003760482658866,0.2179325413665442,1.0175880728172155,0.0,0.2904173001307801,16.474609428743914,13.872739888662666,serpin b6 isoform x1,,,,,,serpin b6,,,
XP_027265239.1,nidogen-1 isoform X3 [Cricetulus griseus],39.69971452168549,215.33332272866463,83.64768855218104,38.76802618143736,371.6388575583104,139.5001129271929,1.8464781853083667,210.34388146309288,50.29028965332486,nidogen 1 isoform x3,nidogen 1,,nidogen 1,,nidogen 1,,,,nidogen 1
XP_027265420.1,cathepsin L1 [Cricetulus griseus],139.18504781745267,18.60936409757842,6.929274797889208,55.14481809365064,325.4898128780049,182.03898906252485,0.0,9.152193812769609,2.456602694547721,cathepsin l1,cathepsin l,cathepsin l,,,,cathepsin l1,,,
XP_027265895.1,dickkopf-related protein 3 isoform X1 [Cricetulus griseus],59.280547636273,9.85748355759952,16.669812192568706,15.968223055020845,11.813356542608274,114.36521480602276,0.0,2.585806465507592,0.0,dickkopf related protein 3 isoform x1,,,,,dickkopf related protein 3,,,,
XP_027265953.1,nucleobindin-2 isoform X2 [Cricetulus griseus],776.4039006997015,92.33216510023716,190.02869867136585,209.74185827630845,978.3051680355404,1171.3216256523942,0.6810814231577734,12.356571380566187,5.800011418907473,nucleobindin 2 isoform x2,nucleobindin 2,,,,nucleobindin 2,,,,
XP_027266059.1,ubiquitin domain-containing protein UBFD1 isoform X5 [Cricetulus griseus],1.1767768097997071,0.0,0.0,0.2881349486157755,1.090788643718322,0.0,0.0,0.0,0.0,ubiquitin domain containing protein ubfd1 isoform x5,,,,,,ubiquitin,,ubiquitin,
XP_027266732.1,procollagen C-endopeptidase enhancer 2 isoform X2 [Cricetulus griseus],0.5671654482377257,10.02284685116473,3.208315445497742,0.5494481194275123,3.306053575650697,4.889539300391062,0.5045060873172605,22.75267444003279,6.679889958097713,procollagen c endopeptidase enhancer 2 isoform x2,procollagen c endopeptidase enhancer,,,,,,,,
XP_027266875.1,collagen alpha-1(XII) chain isoform X4 [Cricetulus griseus],46.828717913737584,1076.57732472083,922.0700609602752,13.571279033492276,4.384220497648566,0.0,0.0,76.54952239673669,0.4209776087900122,collagen alpha 1(xii) chain isoform x4,,,,,,collagen alpha ,,,
XP_027266901.1,glutathione S-transferase A4 [Cricetulus griseus],8.757818854462368,0.0,0.0,2.829171905341929,16.231819382901694,127.415015008211,0.0,0.6544953383065109,0.0,glutathione s transferase a4,,glutathione s transferase,,,,glutathione s transferase,,,
XP_027266985.1,E3 ubiquitin-protein ligase NEDD4 isoform X4 [Cricetulus griseus],0.1665514863277332,24.17742799447305,6.4079528773403,0.220635554592638,12.737170732526126,32.33279041807386,0.0,21.198556038337102,0.7398615191274241,e3 ubiquitin protein ligase nedd4 isoform x4,,,,,,ubiquitin,,ubiquitin,
XP_027267055.1,annexin A2 isoform X2 [Cricetulus griseus],36.64784972747857,2.715668806205567,0.7220087049353718,2.129085452638147,71.24117038668814,134.28618640672116,0.0,0.4548492765986891,0.0,annexin a2 isoform x2,annexin a2,,,,,annexin a2,,,annexin a2
XP_027267107.1,peptidyl-prolyl cis-trans isomerase B [Cricetulus griseus],141.58475896192863,18.210596327850062,4.199185567537586,0.0,144.20561131659016,5945.501882544812,0.0,12.434072264376535,0.7606375086966377,peptidyl prolyl cis trans isomerase b,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027267262.1,peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 isoform X2 [Cricetulus griseus],1.9454348606632548,6.454086593591177,2.519321669337617,0.0,3.7647633009445705,0.0,0.0,3.5406353968507744,0.3961837159009483,peptidyl prolyl cis trans isomerase nima interacting 1 isoform x2,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027267545.1,amyloid-like protein 2 isoform X5 [Cricetulus griseus],5.977458990632442,15.337830670012224,0.0,0.0,15.033604881045529,54.365551131504745,0.0,13.947516126763077,0.0,amyloid like protein 2 isoform x5,,,,,amyloid like protein 2,,,,
XP_027267631.1,sialate O-acetylesterase isoform X2 [Cricetulus griseus],2.5119128706366123,0.0,0.0,1.492425227901767,0.5821386682422974,27.09042369058558,0.0,0.0,0.0,sialate o acetylesterase isoform x2,sialate o acetylesterase,sialate o acetylesterase,,,,,,,
XP_027268152.1,T-complex protein 1 subunit theta isoform X2 [Cricetulus griseus],27.27825569343862,520.6325792626254,207.53274672509272,2.7588338703623165,3.7177250829771418,0.0,4.489032201839006,356.8979310210632,81.2194023553323,t complex protein 1 subunit theta isoform x2,,,,,,,,,t complex protein 1 subunit theta
XP_027268236.1,vitamin K-dependent protein S [Cricetulus griseus],49.52673603937872,130.59593809618073,52.263966944989264,106.78660544459024,22.413199901215982,0.0,0.2616325254864401,63.50072654477978,14.366343911122694,vitamin k dependent protein s,,,,,,vitamin k dependent protein s,,,
XP_027268506.1,follistatin-related protein 1 [Cricetulus griseus],50.95487906420151,335.48841402521253,174.17640064818423,20.8161865722528,68.55911479200468,341.5665157827108,3.041145984440851,130.22132573445066,63.33237029015567,follistatin related protein 1,follistatin related protein 1,,,,follistatin related protein 1,follistatin related protein 1,,,
XP_027268807.1,insulin-like growth factor 2 mRNA-binding protein 2 isoform X8 [Cricetulus griseus],4.38434495917428,14.723309820116532,2.2430469935775483,0.0,0.0,5.14206601927441,0.0,5.631262254568544,1.3139354683282598,insulin like growth factor 2 mrna binding protein 2 isoform x8,,,insulin,,,,,,
XP_027269009.1,ubiquitin-conjugating enzyme E2 L3 isoform X1 [Cricetulus griseus],7.525950443350866,0.0,0.0,0.0,1.3919728234195086,59.477102298662,0.0,0.0,0.0,ubiquitin conjugating enzyme e2 l3 isoform x1,,,,,,ubiquitin,,ubiquitin,
XP_027269238.1,ubiquitin-conjugating enzyme E2 variant 2 isoform X3 [Cricetulus griseus],1.3011716234300263,0.9829258251793608,0.7886283354946229,0.0,5.26893234873021,24.066662826121096,0.0,0.933009733625002,0.0,ubiquitin conjugating enzyme e2 variant 2 isoform x3,,,,,,ubiquitin,,ubiquitin,
XP_027269422.1,actin-related protein 2/3 complex subunit 1B [Cricetulus griseus],5.246706920262472,120.062031279461,27.21395586294932,0.0,0.8875088379752969,3.772916773928648,0.0,35.7165455302967,7.353745544924036,actin related protein 2/3 complex subunit 1b,,,actin,,actin,,,,
XP_027269616.1,T-complex protein 1 subunit zeta [Cricetulus griseus],16.99079819930383,407.9985983249264,94.48043205482772,0.8290812094701853,1.2001545485981897,27.744350911573715,1.8221094614981528,302.8537716391066,63.92896420636996,t complex protein 1 subunit zeta,,,,,,,,,t complex protein 1 subunit zeta
XP_027269644.1,GTP-binding nuclear protein Ran isoform X2 [Cricetulus griseus],17.7639846882901,262.3698797145459,72.07143549163462,1.551299635637578,27.957073029283077,81.6826544505911,0.9921989616678748,103.11105393287788,22.941588544735986,gtp binding nuclear protein ran isoform x2,gtp binding nuclear protein,,,,,,,,gtp binding nuclear protein ran
XP_027269854.1,actin-related protein 2/3 complex subunit 3 [Cricetulus griseus],0.828638219357115,85.03961185639784,17.204068585652546,0.0,0.3136236870353025,1.5951945028858578,0.2687507825571373,35.76064379419479,9.552828821940246,actin related protein 2/3 complex subunit 3,,,actin,,actin,,,,
XP_027269956.1,putative phospholipase B-like 2 [Cricetulus griseus],103.19125583004286,1024.1301927710645,296.2063409376138,146.67015859503522,29.200703202461227,76.54582046612448,9.765161653052834,286.9505637186983,92.95077167845588,putative phospholipase b like 2,phospholipase b like 2,phospholipase b like 2,,,,phospholipase b like,,putative phospholipase b like 2,putative phospholipase b like 2
XP_027269992.1,heat shock protein beta-8 [Cricetulus griseus],0.7118901293843013,3.7510735115174394,1.7309961674758036,0.1422009461412892,0.919136231223479,0.0,0.0,0.874649430914649,0.2359090654958116,heat shock protein beta 8,,,heat shock protein,,,,,,
XP_027270017.1,60S acidic ribosomal protein P0 isoform X1 [Cricetulus griseus],3.3549434740971886,119.7502823013091,46.16836053085474,0.0,0.0,3.1785737992357,2.115122504430265,110.70174662823035,39.19635001262588,60s acidic ribosomal protein p0 isoform x1,60s acidic ribosomal protein p0,,,,,,,,60s acidic ribosomal protein p0
XP_027270674.1,pyruvate kinase PKM isoform X2 [Cricetulus griseus],68.59204898895393,304.6776539954157,124.0126745438174,18.370277510099296,19.122061381875813,18.53994866290861,0.4287015545768929,109.6712024832092,39.581226608739314,pyruvate kinase pkm isoform x2,pyruvate kinase,pyruvate kinase,,pyruvate kinase,,,,,
XP_027270812.1,chondroitin sulfate proteoglycan 4 [Cricetulus griseus],72.16944756789925,1046.1135177619135,2178.063153009061,11.537436025350962,2.860137750110964,0.0,0.0,16.76383298433692,0.0,chondroitin sulfate proteoglycan 4,chondroitin sulfate proteoglycan 4,,,,chondroitin sulfate proteoglycan 4,,chondroitin sulfate proteoglycan 4,,
XP_027271994.1,heat shock protein beta-1 isoform X2 [Cricetulus griseus],26.718798604822798,48.595614607782025,18.81722987304214,0.9515259661798392,8.565897422983307,9.11016087410149,0.4924219174996505,22.172453687106373,4.915881625466596,heat shock protein beta 1 isoform x2,,,heat shock protein,,,,,,
XP_027272044.1,procollagen C-endopeptidase enhancer 1 [Cricetulus griseus],374.0703553128017,498.6738998398352,258.2895308982554,237.71394309894632,160.66685739816302,2010.046930232966,3.9194372077755584,390.0605484010839,153.87856313834124,procollagen c endopeptidase enhancer 1,procollagen c endopeptidase enhancer,,,,procollagen c endopeptidase enhancer 1,procollagen c endopeptidase enhancer 1,,,
XP_027272306.1,peptidyl-prolyl cis-trans isomerase FKBP3 isoform X2 [Cricetulus griseus],10.021743903998344,0.0,0.0,1.813849236897292,96.50608192456464,120.5226950592903,0.0,0.0,0.0,peptidyl prolyl cis trans isomerase fkbp3 isoform x2,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027272775.1,laminin subunit beta-1 isoform X1 [Cricetulus griseus],35.17530580701226,650.7377433281829,602.0824860769434,23.75015852159242,1842.3862371999007,273.6518142110852,0.0,71.7390128954638,6.303744443118567,laminin subunit beta 1 isoform x1,laminin subunit beta 1,,,,laminin subunit beta 1,,laminin subunit beta 1 isoform x1,,
XP_027273039.1,peroxiredoxin-6 isoform X2 [Cricetulus griseus],21.18752555188019,66.04326526493946,17.4716107513185,116.02643343087702,56.46076239897232,61.7740528458368,176.97223524850185,29.723987263484503,89.06844328329528,peroxiredoxin 6 isoform x2,,peroxiredoxin,,,,,,,
XP_027273578.1,actin-related protein 3 [Cricetulus griseus],3.7766708681870345,240.2619097325341,48.06809663631806,60.64761113642755,13.3819548199771,6.327888665151155,0.0,43.70612535142445,7.701921865439071,actin related protein 3,,,actin,,actin,,,,
XP_027273832.1,40S ribosomal protein S28 [Cricetulus griseus],10.082120937951052,0.8805138138388217,0.8847402444179161,0.0,11.236776418956309,270.7458360204428,0.0,0.6287623219862974,0.1803873010214219,40s ribosomal protein s28,,,,,,40s ribosomal protein s28,,,
XP_027274154.1,eukaryotic translation initiation factor 2 subunit 1 [Cricetulus griseus],6.837055729197993,10.049994020879952,8.74828319456576,4.358786013955172,5.370100946036124,28.31481994469704,0.3291007926841127,6.382901632621631,1.216624053877018,eukaryotic translation initiation factor 2 subunit 1,,,,,,,,,eukaryotic translation initiation factor 2 subunit 1
XP_027274423.1,activator of 90 kDa heat shock protein ATPase homolog 1 isoform X1 [Cricetulus griseus],6.160974127489826,75.79692833731572,29.29763967189208,0.2641093414526515,1.7464841456665812,6.261662855668008,0.0618583339593484,21.06022254725598,0.6712659270476926,activator of 90 kda heat shock protein atpase homolog 1 isoform x1,,,heat shock protein,,,,,,
XP_027274741.1,transgelin-2 [Cricetulus griseus],7.233126402577054,17.808987954729528,3.5040917559716345,0.0,119.03569028703632,51.86564397442292,0.0,10.842688527812696,0.9584404688830048,transgelin 2,transgelin 2,,,,,,,,
XP_027274751.1,immunoglobulin superfamily member 8 isoform X3 [Cricetulus griseus],4.773584294529159,0.0,0.0,0.0,40.8970553353147,19.401336454650053,0.0,2.216386835387304,0.0,immunoglobulin superfamily member 8 isoform x3,,,,,immunoglobulin superfamily member 8,,,,
XP_027274961.1,legumain [Cricetulus griseus],89.32786808013275,10.459908837863452,3.938337034079872,44.84321660224336,67.59227789771292,68.89633365814501,0.0,4.333036873254389,0.2835141070401814,legumain,legumain,,,,legumain,,,,
XP_027275654.1,cathepsin Z [Cricetulus griseus],129.81663541066945,81.38683562670262,31.67725592589847,137.72214219372336,57.51729246752665,688.6218295631819,0.7836688457902831,40.08671632110547,7.684582497695157,cathepsin z,cathepsin z,cathepsin z,,,,,,,
XP_027275688.1,proteasomal ubiquitin receptor ADRM1 isoform X1 [Cricetulus griseus],2.0575104491593468,8.391757282926143,3.4973473591879465,0.0,2.3533271424788254,0.0,0.0,6.16818274918558,0.0,proteasomal ubiquitin receptor adrm1 isoform x1,,,,,,ubiquitin,,ubiquitin,
XP_027275692.1,40S ribosomal protein S21 [Cricetulus griseus],1.4842247727772344,1.681529908775677,0.9174883709972942,0.0,0.7287824293540606,15.993532509159518,0.0440334068086108,1.5538337535635012,0.4811694196456841,40s ribosomal protein s21,,,,,,,,,40s ribosomal protein s21
XP_027277166.1,eukaryotic translation initiation factor 6 isoform X2 [Cricetulus griseus],3.124095651450523,39.52438887826697,14.290523093952986,0.4296149666959521,1.8402004821757767,0.0,0.5827899928959384,26.09503332220197,11.976142919535508,eukaryotic translation initiation factor 6 isoform x2,,,,,,eukaryotic translation initiation factor 6,,,
XP_027277349.1,peptidyl-prolyl cis-trans isomerase FKBP1A isoform X2 [Cricetulus griseus],3.14211758475588,0.0,0.0,0.0,0.0,255.11495549205185,0.0,0.0,0.0,peptidyl prolyl cis trans isomerase fkbp1a isoform x2,,,,peptidyl prolyl cis trans isomerase,,peptidyl prolyl cis trans isomerase,,,
XP_027278064.1,"actin, alpha cardiac muscle 1 [Cricetulus griseus]",35.96331933660143,174.37955793956627,90.26669769507062,5.08899175421968,2.336004425584372,14.39130906026118,0.0,124.52160928380322,24.342640081187263,actin alpha cardiac muscle 1,,,actin,,actin,,,,actin alpha cardiac muscle 1
XP_027278163.1,catalase isoform X1 [Cricetulus griseus],7.738679867888528,8.505713578053046,5.338432704534018,7.453065756887839,1.5860487614655276,5.497290751020348,0.0,12.659306137160796,1.2186167984067762,catalase isoform x1,catalase,,,,,,,,
XP_027278839.1,collagen alpha-1(V) chain isoform X5 [Cricetulus griseus],354.0469503717685,77.38385441303815,41.01202853717251,180.20870059890484,1152.3583416325266,1887.64982337616,0.0,3.716326152020888,2.4234756152383765,collagen alpha 1(v) chain isoform x5,,,,,,collagen alpha ,,,
XP_027279145.1,ubiquitin-conjugating enzyme E2 variant 1 isoform X2 [Cricetulus griseus],1.7584685358431391,16.519372824324144,5.312561274252432,0.0245759152198212,13.919922864211207,53.25007182058654,0.0797705858629517,5.096069213941454,1.1036918907062832,ubiquitin conjugating enzyme e2 variant 1 isoform x2,,,,,,ubiquitin,,ubiquitin,
XP_027279240.1,lysosomal protective protein [Cricetulus griseus],203.3301806255161,61.82171571856465,40.26143908928203,153.82281314007503,267.8722993928916,75.55295744309694,0.0,15.88129255518128,9.804203854307088,lysosomal protective protein,lysosomal protective protein,,lysosomal protective protein,,,,,,
XP_027279241.1,phospholipid transfer protein isoform X1 [Cricetulus griseus],986.989243974896,7223.057226429823,4612.794214159669,278.06927368921936,382.6931394660446,746.3224636015362,38.17556761547072,2719.110207909361,586.8731071132509,phospholipid transfer protein isoform x1,phospholipid transfer protein,,,,,,,,
XP_027279267.1,syndecan-4 [Cricetulus griseus],0.3839791927159746,0.0,0.0,0.0,0.0,2.455758033357746,0.0,0.0,0.0,syndecan 4,,,,,syndecan 4,,,,
XP_027279575.1,60S ribosomal protein L12 isoform X2 [Cricetulus griseus],1.8135001509373048,80.67415118864146,26.521623742086888,0.0,2.038581642498513,19.667320016808823,1.4016074452794545,77.4633541140613,17.228662253213432,60s ribosomal protein l12 isoform x2,,,,,,,,,60s ribosomal protein l12
XP_027279882.1,60S ribosomal protein L23 [Cricetulus griseus],0.1424942212008016,1.7025761273992157,0.4370329081864958,0.0,0.3904471819104373,3.669884739844046,0.0,1.1571988166707323,0.4145235320119625,60s ribosomal protein l23,,,,,,,,,60s ribosomal protein l23a
XP_027279907.1,insulin-like growth factor-binding protein 4 [Cricetulus griseus],31.236831039211022,4.48528883838309,0.0,1.983495864920646,40.971271951804745,85.46076339631728,0.0,1.6497301809696765,0.0,insulin like growth factor binding protein 4,,,insulin,,,,,,
XP_027280118.1,nucleoside diphosphate kinase B [Cricetulus griseus],38.21694819034565,27.746163216508272,14.785809785552852,41.1885927662616,62.25952629501448,146.68199010429734,0.1512202323879684,4.23632623007408,1.4568680524049422,nucleoside diphosphate kinase b,nucleoside diphosphate kinase b,,,,,,,,nucleoside diphosphate kinase b
XP_027280121.1,nucleoside diphosphate kinase A isoform X1 [Cricetulus griseus],29.26062070387303,12.988157959878077,5.647164239512296,17.259889488068794,30.90419023381917,46.12673320247786,0.0748668197869517,3.0595244814033498,0.8573468819766573,nucleoside diphosphate kinase a isoform x1,,,,,,,,,nucleoside diphosphate kinase a
XP_027280477.1,protein disulfide-isomerase A6 isoform X2 [Cricetulus griseus],13.482937238990212,7.342295630283299,3.834577330522346,17.595616877864824,21.9012574800432,34.401917094196364,0.0,7.247918674453754,1.5926928080937817,protein disulfide isomerase a6 isoform x2,protein disulfide isomerase,protein disulfide isomerase,,,,,,protein disulfide isomeras,protein disulfide isomerase a6
XP_027280493.1,14-3-3 protein theta [Cricetulus griseus],3.138179003437265,13.634698967401496,10.076135379383729,4.775675354235148,0.7849551847828399,0.0,0.1232020753291457,17.511592528547116,3.46211784028222,14 3 3 protein theta,,,,,,14 3 3 protein theta,,,
XP_027280693.1,brain-specific serine protease 4 isoform X1 [Cricetulus griseus],49.85058861505004,38.03865661291847,14.457466192691903,16.628317033776902,128.18365500639018,243.5631825343324,0.0,18.93988149380001,1.82767364148322,brain specific serine protease 4 isoform x1,serine protease,serine protease,,,,,,,
XP_027281031.1,nudC domain-containing protein 2 [Cricetulus griseus],1.7696955335662423,1.1002806915856849,0.0,0.0,7.114204296212977,4.52684281768311,0.0,0.2164493568095322,0.0,nudc domain containing protein 2,,,,,,nudc domain containing protein 2,,,
